AREA,VEH_POWER,VEH_AGE,DRIV_AGE,BONUS_MALUS,VEH_BRAND,VEH_GAS,DENSITY,REGION,CLAIM_NB,CLAIM_MEAN_AMOUNT_CAPPED
A,6.0,14,55.0,58,B1,Diesel,38,R24,1.0,77.5
C,6.0,9,41.0,62,B2,Diesel,182,R24,1.0,1505.47
A,7.0,6,,50,B1,Diesel,40,R24,1.0,1558.69
C,5.0,11,49.0,50,B2,Diesel,405,R24,1.0,1172.0
C,5.0,10,35.0,50,B2,Diesel,138,R24,1.0,87.6
A,4.0,16,50.0,50,B1,Regular,26,R24,1.0,1172.0
C,8.0,3,37.0,112,B12,Diesel,283,R25,1.0,1884.77
E,11.0,18,38.0,50,B2,Regular,3744,R93,1.0,373.04
,6.0,3,55.0,50,B2,Diesel,674,R52,1.0,338.74
D,6.0,1,76.0,73,B1,Regular,983,R52,1.0,5606.75
A,6.0,5,37.0,50,B2,Diesel,13,R24,1.0,1633.82
D,5.0,11,49.0,50,B1,Regular,821,R24,1.0,4828.73
A,7.0,7,34.0,58,B1,Diesel,29,R24,1.0,315.29
F,8.0,9,54.0,68,B3,Regular,27000,R11,1.0,152.45
A,5.0,10,86.0,50,B2,Regular,14,R24,1.0,1172.0
C,5.0,2,69.0,50,B2,Diesel,227,R54,1.0,1172.0
B,6.0,11,46.0,50,B2,Diesel,75,R24,1.0,1172.0
B,7.0,8,66.0,62,B2,Diesel,59,R24,1.0,2807.0
C,6.0,1,37.0,50,B6,Diesel,173,R82,1.0,555.8
E,6.0,6,61.0,83,B5,Regular,3657,R82,1.0,1788.86
F,6.0,15,58.0,50,B2,Regular,16291,R11,1.0,813.55
D,5.0,13,55.0,63,B2,Diesel,1329,R11,1.0,1172.0
C,7.0,5,55.0,62,B2,Diesel,254,R83,1.0,841.99
D,5.0,2,35.0,50,B2,Regular,1323,R82,1.0,881.6
E,7.0,2,53.0,58,B1,Regular,6705,R11,1.0,1172.0
E,7.0,7,53.0,50,B4,Regular,8549,R82,1.0,1172.0
A,6.0,10,52.0,50,B2,Diesel,31,R24,1.0,244.76
E,7.0,14,70.0,50,B1,Regular,4116,R24,1.0,1172.0
D,11.0,3,55.0,50,B1,Regular,1068,R25,1.0,78.34
C,7.0,14,62.0,50,B2,Regular,112,R53,1.0,1172.0
C,6.0,4,36.0,50,B4,Diesel,214,R52,1.0,204.84
C,4.0,7,33.0,50,B14,Regular,229,R53,1.0,41.23
E,9.0,3,,85,B12,Regular,3541,R52,1.0,1172.0
C,7.0,7,65.0,50,B4,Regular,229,R53,1.0,2000.0
D,5.0,1,61.0,50,B2,Regular,678,R54,1.0,155.54
B,5.0,10,73.0,68,B3,Regular,60,R25,1.0,260.02
C,10.0,5,36.0,50,B12,Regular,473,R53,1.0,1172.0
E,6.0,3,40.0,72,B12,Regular,4128,R52,1.0,1172.0
D,9.0,3,53.0,50,B2,Regular,983,R52,1.0,1172.0
C,6.0,10,50.0,58,B6,Diesel,337,R52,1.0,629.32
D,7.0,3,51.0,50,B2,Regular,983,R52,1.0,1172.0
C,6.0,3,40.0,50,B5,Diesel,261,R53,1.0,1172.0
B,6.0,6,72.0,50,B1,Diesel,93,R54,1.0,1172.0
B,4.0,3,33.0,59,B4,Diesel,75,R24,1.0,1172.0
A,6.0,12,31.0,58,B1,Diesel,20,R24,1.0,1172.0
B,4.0,1,43.0,50,B3,Regular,88,R24,1.0,1172.0
C,6.0,3,42.0,50,B3,Diesel,206,R82,1.0,11.08
C,6.0,10,31.0,50,B3,Regular,105,R24,1.0,5216.52
E,6.0,7,37.0,83,B1,Diesel,2715,R24,1.0,1172.0
C,10.0,12,52.0,72,B13,Diesel,405,R24,1.0,1172.0
B,10.0,13,52.0,50,B5,Diesel,83,R24,1.0,80.75
D,5.0,15,67.0,50,B1,Regular,1313,R24,1.0,1172.0
E,9.0,1,37.0,58,B1,Regular,5449,R82,1.0,1172.0
E,5.0,9,39.0,50,B4,Diesel,8455,R82,1.0,628.08
C,10.0,13,47.0,50,B5,Diesel,203,R82,1.0,1172.0
E,4.0,11,45.0,50,B4,Regular,3946,R82,1.0,2162.98
A,5.0,4,45.0,50,B3,Diesel,38,R82,1.0,72.55
C,7.0,2,44.0,50,B13,Diesel,282,R24,1.0,222.11
A,6.0,6,36.0,50,B2,Diesel,48,R24,1.0,74.0
C,8.0,15,50.0,50,B2,Regular,473,R53,1.0,1172.0
B,5.0,6,34.0,50,B4,Diesel,86,R52,1.0,114.74
D,5.0,12,43.0,62,B2,Diesel,678,R54,1.0,1172.0
B,7.0,9,64.0,50,B5,Regular,65,R53,1.0,1172.0
C,5.0,1,30.0,62,B2,Diesel,473,R53,1.0,1172.0
B,6.0,4,32.0,78,B2,Diesel,88,R54,1.0,1172.0
C,6.0,11,35.0,58,B2,Diesel,146,R53,1.0,1172.0
D,7.0,2,46.0,50,B1,Regular,1313,R24,1.0,1172.0
C,6.0,14,40.0,50,B1,Regular,109,R24,1.0,1172.0
A,9.0,14,72.0,50,B13,Regular,12,R24,1.0,1172.0
A,6.0,17,77.0,50,B2,Diesel,11,R24,1.0,1172.0
A,7.0,6,86.0,50,B1,Regular,20,R24,1.0,1172.0
D,7.0,14,65.0,50,B3,Regular,600,R82,1.0,3296.44
D,6.0,3,64.0,50,B4,Diesel,831,R54,1.0,586.0
E,5.0,8,49.0,77,B3,Regular,4128,R52,1.0,1172.0
E,5.0,8,49.0,77,B3,Regular,4128,R52,1.0,1172.0
,7.0,13,50.0,50,B1,Regular,48,R25,1.0,1172.0
C,5.0,7,32.0,85,B2,Diesel,116,R53,1.0,4527.01
C,6.0,7,34.0,60,B2,Diesel,283,R25,1.0,4734.04
F,6.0,13,84.0,85,B14,Regular,27000,R11,1.0,1076.2
D,9.0,13,64.0,62,B11,Regular,1974,R54,1.0,1172.0
C,7.0,0,72.0,55,B2,Regular,255,R53,1.0,1172.0
E,6.0,4,51.0,50,B2,Diesel,2163,R52,1.0,1172.0
E,4.0,19,37.0,50,B1,Regular,2103,R25,1.0,4172.0
D,4.0,5,29.0,75,B1,Regular,1313,R24,1.0,500.63
,5.0,12,56.0,50,B1,Diesel,19,R24,1.0,1172.0
A,5.0,14,63.0,58,B2,Diesel,10,R24,2.0,1172.0
C,5.0,4,31.0,56,B1,Diesel,430,R11,1.0,1172.0
B,7.0,3,54.0,63,B1,Diesel,72,R24,1.0,2344.0
D,5.0,3,31.0,51,B2,Diesel,1185,R11,1.0,678.25
E,4.0,20,70.0,112,B2,Regular,4116,R24,1.0,1172.0
A,6.0,9,32.0,63,B1,Diesel,14,R26,1.0,76.01
C,5.0,7,30.0,100,B2,Diesel,455,R91,1.0,8657.07
A,10.0,4,57.0,50,B12,Diesel,10,R24,1.0,2.0
A,7.0,11,40.0,50,B3,Regular,32,R24,1.0,5808.85
E,10.0,1,53.0,50,B13,Regular,3866,R24,1.0,740.24
A,6.0,10,76.0,50,B2,Diesel,32,R24,1.0,1172.0
A,6.0,14,32.0,95,B3,Regular,26,R24,1.0,1607.5
B,5.0,12,81.0,50,B2,Diesel,57,R24,1.0,82.05
A,7.0,2,56.0,50,B1,Regular,14,R24,1.0,1172.0
B,7.0,2,72.0,50,B2,Regular,81,R24,1.0,586.0
E,8.0,3,49.0,59,B10,Diesel,6570,R11,1.0,1172.0
B,10.0,16,33.0,90,B5,Diesel,76,R54,1.0,1172.0
A,6.0,5,45.0,50,B2,Diesel,29,R54,1.0,1172.0
A,6.0,7,76.0,55,B1,Regular,27,R24,2.0,1172.0
C,6.0,4,72.0,50,B1,Diesel,298,R24,1.0,1172.0
A,5.0,1,77.0,62,B2,Diesel,37,R24,1.0,2172.0
A,6.0,9,44.0,50,B2,Diesel,48,R24,1.0,1172.0
C,6.0,13,51.0,50,B2,Regular,120,R24,1.0,258.54
C,5.0,4,,50,B2,Diesel,222,R24,1.0,1172.0
A,5.0,10,31.0,50,B2,Diesel,24,R24,1.0,377.54
C,6.0,10,42.0,50,B1,Diesel,210,R82,2.0,622.285
C,5.0,14,40.0,50,B3,Diesel,405,R24,1.0,1172.0
B,6.0,13,57.0,50,B1,Diesel,91,R24,1.0,744.84
E,4.0,10,82.0,50,B4,Diesel,2103,R25,1.0,1172.0
E,7.0,16,63.0,50,B3,Regular,2426,R11,1.0,1172.0
A,7.0,2,52.0,55,B3,Diesel,25,R26,1.0,1172.0
B,7.0,11,47.0,67,B2,Diesel,84,R52,1.0,1854.68
F,6.0,12,75.0,67,B1,Diesel,27000,R11,1.0,1172.0
F,8.0,11,45.0,50,B1,Regular,12374,R11,1.0,1172.0
E,7.0,15,,68,B1,Regular,4116,R24,1.0,1172.0
E,6.0,10,57.0,62,B1,Diesel,4116,R24,1.0,568.14
C,6.0,8,69.0,62,B1,Regular,378,R82,1.0,1610.31
C,6.0,8,34.0,85,B6,Diesel,240,R11,1.0,575.16
E,7.0,18,46.0,64,B1,Regular,3055,R11,1.0,1172.0
F,5.0,22,36.0,50,B5,Regular,14200,R11,1.0,1049.29
C,7.0,4,58.0,50,B4,Regular,175,R53,1.0,75.99
C,4.0,11,37.0,50,B2,Regular,138,R54,1.0,1172.0
C,7.0,4,36.0,59,B1,Diesel,135,R24,1.0,1172.0
E,5.0,14,44.0,50,B3,Regular,4128,R52,1.0,1172.0
D,8.0,15,54.0,50,B1,Diesel,722,R53,1.0,1172.0
D,7.0,2,39.0,50,B1,Regular,568,R52,1.0,1172.0
D,6.0,13,38.0,50,B1,Diesel,1193,R24,1.0,3172.0
E,9.0,7,59.0,50,B1,Regular,5877,R11,1.0,454.44
B,6.0,9,32.0,57,B3,Diesel,70,R24,1.0,8319.57
C,5.0,3,66.0,50,B2,Diesel,142,R53,1.0,1724.0
E,11.0,3,70.0,50,B11,Diesel,2163,R52,1.0,1421.04
C,6.0,8,48.0,50,B3,Diesel,204,R52,1.0,968.93
B,7.0,10,38.0,50,B11,Diesel,81,R24,1.0,927.29
,6.0,11,88.0,50,B1,Regular,37,R24,1.0,1172.0
C,6.0,4,32.0,50,B1,Diesel,151,R25,1.0,308.05
E,6.0,9,41.0,55,B5,Regular,4128,R52,1.0,1051.15
A,6.0,10,64.0,50,B1,Regular,29,R24,1.0,78.16
A,5.0,16,43.0,50,B2,Diesel,36,R52,1.0,1172.0
E,4.0,3,35.0,50,B2,Regular,3488,R23,1.0,1172.0
A,6.0,6,55.0,100,B13,Diesel,47,R54,2.0,946.0
B,6.0,9,41.0,58,B2,Diesel,68,R53,1.0,77.25
C,7.0,8,56.0,50,B3,Diesel,473,R53,1.0,33059.73
C,6.0,12,40.0,78,B1,Regular,154,R52,1.0,1172.0
C,5.0,7,38.0,54,B2,Diesel,247,R53,1.0,1172.0
B,5.0,2,39.0,67,B1,Diesel,60,R24,1.0,1172.0
D,6.0,8,61.0,55,B1,Diesel,949,R24,1.0,7625.0
E,6.0,6,38.0,54,B2,Diesel,9307,R82,1.0,520.71
A,10.0,21,66.0,50,B10,Diesel,29,R24,1.0,1172.0
C,5.0,14,66.0,50,B2,Regular,282,R24,1.0,1172.0
C,6.0,11,31.0,80,B2,Diesel,295,R24,1.0,1172.0
E,6.0,15,46.0,85,B1,Diesel,3386,R53,1.0,1172.0
E,10.0,2,42.0,50,B11,Diesel,4128,R52,1.0,927.94
A,4.0,1,55.0,62,B1,Regular,48,R24,1.0,1278.77
D,5.0,13,53.0,50,B1,Regular,796,R11,1.0,420.52
,6.0,3,55.0,50,B12,Diesel,473,R53,1.0,1172.0
C,5.0,15,46.0,50,B2,Diesel,105,R24,1.0,77.5
B,8.0,11,57.0,62,B6,Diesel,73,R24,1.0,1134.48
D,11.0,2,65.0,50,B12,Regular,593,R82,1.0,123.14
C,7.0,6,55.0,100,B2,Regular,282,R24,1.0,189.69
E,4.0,13,,56,B1,Regular,3386,R53,1.0,481.14
D,4.0,8,41.0,50,B4,Diesel,1064,R24,1.0,240.25
E,5.0,11,46.0,58,B1,Regular,4116,R24,1.0,692.12
D,7.0,1,34.0,50,B12,Diesel,1287,R72,1.0,1172.0
C,4.0,3,65.0,63,B2,Diesel,346,R26,1.0,1172.0
D,5.0,3,62.0,71,B3,Diesel,644,R53,1.0,1172.0
C,6.0,3,34.0,58,B3,Diesel,125,R53,1.0,806.09
B,7.0,6,49.0,65,B2,Diesel,94,R53,1.0,1172.0
C,4.0,11,79.0,50,B2,Regular,252,R24,1.0,962.61
A,6.0,6,39.0,50,B1,Diesel,37,R25,1.0,414.94
D,5.0,11,71.0,80,B2,Regular,983,R52,1.0,1172.0
A,5.0,14,29.0,54,B5,Diesel,23,R54,1.0,1927.68
C,4.0,17,38.0,50,B1,Regular,405,R24,1.0,26.29
A,7.0,7,46.0,50,B3,Regular,11,R24,1.0,3887.59
A,7.0,9,56.0,50,B3,Regular,49,R24,1.0,1172.0
E,10.0,11,50.0,50,B2,Diesel,2054,R93,1.0,1172.0
A,6.0,11,48.0,50,B6,Regular,21,R24,1.0,78.16
A,9.0,4,47.0,50,B13,Regular,48,R24,1.0,1172.0
,7.0,6,76.0,62,B2,Regular,11,R24,2.0,1172.0
B,9.0,11,62.0,60,B1,Regular,65,R23,1.0,75.86
F,5.0,7,35.0,73,B6,Regular,13520,R11,1.0,225.13
E,6.0,9,47.0,76,B2,Diesel,9307,R82,1.0,1172.0
B,5.0,2,72.0,50,B2,Diesel,60,R24,1.0,42057.71
C,7.0,12,54.0,50,B1,Regular,214,R24,1.0,1172.0
E,7.0,6,39.0,62,B5,Regular,2044,R24,1.0,1172.0
D,6.0,7,33.0,85,B1,Diesel,634,R53,1.0,310.29
E,6.0,8,47.0,50,B13,Regular,2472,R82,1.0,9726.82
D,6.0,7,40.0,76,B1,Diesel,537,R11,1.0,749.13
A,8.0,12,38.0,76,B2,Diesel,33,R11,1.0,147.4
B,7.0,3,29.0,67,B12,Diesel,60,R25,1.0,1172.0
B,7.0,7,32.0,64,B1,Regular,80,R24,1.0,1172.0
,6.0,9,52.0,58,B2,Diesel,3386,R53,1.0,1172.0
D,9.0,12,48.0,50,B10,Diesel,1054,R24,1.0,1172.0
D,4.0,14,53.0,50,B1,Regular,839,R82,1.0,1172.0
D,5.0,6,49.0,50,B2,Regular,747,R53,1.0,1249.0
,10.0,1,47.0,50,B1,Diesel,14,R24,1.0,22.05
D,4.0,1,57.0,50,B3,Diesel,853,R11,1.0,1172.0
C,8.0,15,58.0,50,B11,Regular,232,R82,1.0,760.63
F,4.0,7,40.0,71,B11,Diesel,12750,R11,1.0,1172.0
C,5.0,3,45.0,125,B2,Regular,197,R52,2.0,980.395
D,6.0,6,38.0,80,B1,Regular,747,R53,1.0,1172.0
A,7.0,19,63.0,50,B1,Regular,8,R24,1.0,1172.0
,6.0,3,62.0,50,B4,Diesel,11,R22,1.0,1807.67
D,5.0,7,38.0,50,B3,Diesel,1313,R24,1.0,4173.36
E,8.0,4,53.0,77,B10,Diesel,5449,R82,1.0,1172.0
E,4.0,17,54.0,50,B6,Regular,3541,R52,1.0,133.99
A,8.0,15,52.0,62,B6,Diesel,24,R24,1.0,1172.0
B,6.0,8,29.0,71,B6,Regular,64,R52,1.0,1172.0
A,5.0,10,39.0,72,B2,Regular,44,R24,1.0,1041.5
C,10.0,4,56.0,50,B12,Regular,175,R53,1.0,1172.0
,5.0,13,35.0,51,B6,Regular,101,R82,1.0,328.0
B,6.0,1,59.0,50,B1,Regular,58,R53,1.0,1163.78
E,4.0,12,51.0,50,B6,Regular,3744,R93,1.0,1172.0
C,8.0,11,63.0,73,B2,Regular,306,R82,1.0,5090.78
C,7.0,16,49.0,50,B1,Regular,159,R24,1.0,1096.68
E,7.0,7,34.0,54,B1,Regular,4128,R52,1.0,1824.75
E,6.0,8,32.0,90,B3,Diesel,3699,R11,1.0,399.76
A,7.0,8,45.0,85,B4,Diesel,35,R25,1.0,2007.57
,7.0,23,60.0,50,B1,Regular,37,R24,1.0,1172.0
D,11.0,12,56.0,50,B2,Regular,1313,R24,1.0,255.92
E,7.0,4,71.0,62,B11,Regular,8455,R82,1.0,1172.0
,4.0,17,59.0,85,B1,Regular,60,R24,1.0,1172.0
A,7.0,11,67.0,95,B2,Regular,48,R52,1.0,1172.0
C,5.0,11,49.0,76,B3,Regular,286,R24,1.0,76.0
F,7.0,10,66.0,50,B2,Regular,14368,R11,1.0,830.1
D,6.0,10,29.0,80,B6,Diesel,1313,R24,1.0,826.56
C,6.0,8,39.0,55,B6,Diesel,405,R24,1.0,291.8
D,6.0,12,59.0,118,B1,Diesel,634,R53,1.0,1172.0
A,6.0,14,52.0,68,B2,Diesel,12,R24,2.0,2423.345
F,6.0,9,37.0,76,B2,Diesel,16533,R11,1.0,1172.0
B,4.0,11,33.0,60,B1,Regular,86,R24,1.0,2672.0
D,7.0,0,48.0,50,B4,Diesel,522,R52,1.0,1044.32
D,10.0,8,69.0,50,B12,Regular,575,R53,1.0,5104.32
B,6.0,4,43.0,62,B2,Diesel,50,R24,2.0,799.635
E,4.0,4,28.0,67,B2,Diesel,3457,R82,1.0,1172.0
A,4.0,20,35.0,54,B4,Regular,27,R24,1.0,154.0
C,7.0,3,38.0,50,B1,Diesel,106,R24,1.0,99.69
A,4.0,14,36.0,50,B6,Regular,30,R24,1.0,1172.0
D,5.0,9,74.0,55,B1,Regular,1313,R24,1.0,1172.0
E,7.0,18,,50,B11,Diesel,3541,R52,1.0,44.6
C,6.0,1,35.0,60,B1,Diesel,182,R24,1.0,1172.0
D,6.0,10,70.0,50,B2,Diesel,511,R24,1.0,955.24
C,7.0,8,63.0,50,B1,Regular,493,R24,1.0,1172.0
C,7.0,10,45.0,50,B2,Diesel,405,R24,1.0,338.91
E,5.0,2,47.0,58,B2,Diesel,4128,R52,1.0,1172.0
C,7.0,7,61.0,52,B1,Diesel,146,R24,1.0,375.99
C,6.0,10,36.0,76,B1,Diesel,186,R24,1.0,237.65
C,4.0,12,59.0,67,B1,Diesel,115,R52,1.0,286.34
,6.0,9,40.0,50,B1,Diesel,3541,R52,1.0,68.33
E,6.0,8,55.0,57,B3,Diesel,2715,R24,1.0,761.18
C,5.0,1,54.0,50,B2,Diesel,249,R11,1.0,1172.0
A,5.0,7,,50,B5,Diesel,41,R53,1.0,1172.0
E,5.0,12,36.0,54,B5,Diesel,3859,R82,1.0,659.67
D,4.0,10,54.0,50,B5,Regular,1400,R93,1.0,1172.0
B,4.0,3,72.0,50,B4,Regular,59,R24,1.0,1000.0
A,6.0,7,60.0,100,B1,Diesel,37,R24,1.0,1172.0
C,7.0,10,60.0,50,B1,Regular,126,R82,1.0,1172.0
C,7.0,7,34.0,50,B5,Diesel,208,R52,1.0,74.75
A,6.0,13,51.0,50,B3,Regular,25,R54,1.0,1042.0
C,6.0,18,55.0,50,B5,Regular,399,R24,1.0,1172.0
B,12.0,25,47.0,50,B10,Diesel,85,R72,1.0,1172.0
C,4.0,15,57.0,50,B1,Regular,306,R82,1.0,24.01
C,8.0,12,,50,B10,Regular,461,R53,1.0,3172.0
,7.0,6,35.0,60,B6,Diesel,5449,R82,2.0,1670.54
B,8.0,18,74.0,50,B12,Regular,75,R24,1.0,1172.0
A,7.0,7,69.0,68,B3,Regular,22,R72,1.0,800.8
C,6.0,13,46.0,50,B1,Regular,251,R52,2.0,740.465
D,4.0,14,70.0,59,B1,Regular,905,R82,1.0,1172.0
D,5.0,11,47.0,59,B2,Regular,568,R52,1.0,1172.0
C,7.0,12,38.0,54,B1,Regular,458,R93,1.0,532.33
A,6.0,4,31.0,66,B1,Diesel,44,R24,1.0,1172.0
C,5.0,8,52.0,72,B2,Diesel,473,R53,1.0,1172.0
D,7.0,8,50.0,56,B2,Diesel,634,R53,1.0,1172.0
E,4.0,19,41.0,80,B1,Regular,4128,R52,1.0,375.0
C,7.0,8,49.0,50,B1,Regular,214,R26,1.0,792.83
A,10.0,9,52.0,50,B2,Diesel,10,R24,1.0,1172.0
C,7.0,1,37.0,55,B5,Diesel,110,R54,1.0,1172.0
E,5.0,6,46.0,75,B1,Diesel,8549,R82,1.0,1172.0
A,6.0,7,42.0,50,B2,Diesel,32,R82,1.0,488.25
E,5.0,3,59.0,50,B1,Diesel,9307,R82,1.0,108.18
C,4.0,6,53.0,52,B1,Regular,295,R52,1.0,857.16
E,7.0,4,,58,B1,Regular,8455,R82,1.0,1172.0
D,5.0,8,38.0,50,B1,Regular,1313,R24,1.0,453.17
E,7.0,3,65.0,90,B12,Regular,2472,R82,1.0,1172.0
D,10.0,6,60.0,50,B5,Diesel,1182,R82,1.0,76.01
C,7.0,2,64.0,71,B2,Regular,214,R26,1.0,1172.0
A,8.0,13,55.0,50,B12,Regular,34,R24,1.0,547.31
A,4.0,3,63.0,62,B6,Regular,37,R24,1.0,1172.0
D,6.0,6,35.0,74,B2,Diesel,741,R24,1.0,1172.0
D,6.0,7,38.0,50,B5,Diesel,1219,R25,1.0,534.28
A,6.0,10,41.0,50,B3,Diesel,14,R24,1.0,1172.0
,7.0,20,60.0,50,B1,Diesel,142,R52,1.0,1172.0
A,7.0,3,67.0,55,B2,Diesel,13,R52,1.0,345.73
C,8.0,15,46.0,50,B13,Diesel,125,R53,1.0,174.62
E,10.0,16,57.0,85,B5,Diesel,4116,R24,1.0,2502.62
A,8.0,11,45.0,50,B1,Diesel,15,R74,1.0,1647.65
E,8.0,7,50.0,78,B2,Diesel,9307,R82,1.0,1172.0
D,4.0,9,68.0,55,B5,Regular,568,R24,1.0,240.03
A,7.0,5,48.0,50,B12,Regular,27,R24,1.0,1481.67
C,15.0,4,,50,B2,Regular,192,R24,1.0,798.43
C,11.0,6,45.0,50,B12,Diesel,152,R53,1.0,1172.0
C,8.0,15,59.0,62,B2,Regular,234,R91,1.0,1172.0
A,4.0,10,62.0,50,B1,Regular,29,R24,1.0,1172.0
,11.0,8,39.0,62,B3,Regular,27000,R11,2.0,982.785
A,6.0,15,42.0,50,B1,Regular,31,R53,1.0,4259.53
C,10.0,16,40.0,50,B13,Regular,402,R82,1.0,73.99
A,5.0,8,74.0,50,B5,Diesel,12,R24,1.0,1172.0
A,6.0,14,35.0,51,B1,Diesel,37,R24,1.0,935.49
F,6.0,2,67.0,95,B1,Regular,12374,R11,1.0,1172.0
A,6.0,8,64.0,50,B2,Regular,44,R24,1.0,1289.46
B,6.0,4,36.0,78,B2,Diesel,63,R24,1.0,823.14
A,13.0,2,42.0,50,B10,Regular,45,R25,1.0,48735.0
E,5.0,3,38.0,76,B1,Diesel,8455,R82,1.0,1172.0
A,6.0,8,51.0,50,B1,Diesel,18,R24,1.0,1172.0
A,7.0,10,49.0,50,B2,Diesel,9,R24,1.0,721.22
C,6.0,5,41.0,76,B3,Regular,370,R24,1.0,70.55
A,7.0,14,39.0,62,B11,Diesel,36,R54,1.0,1172.0
E,5.0,1,28.0,112,B2,Diesel,2767,R52,1.0,1172.0
C,6.0,9,32.0,80,B1,Diesel,448,R25,1.0,2172.0
C,5.0,3,54.0,50,B2,Diesel,126,R24,1.0,1204.76
C,7.0,11,41.0,50,B2,Diesel,194,R11,1.0,1381.52
E,5.0,8,35.0,68,B13,Diesel,3021,R53,1.0,75.98
E,6.0,7,30.0,67,B6,Regular,3317,R93,1.0,1172.0
A,4.0,14,32.0,58,B2,Regular,39,R24,1.0,1172.0
C,7.0,12,58.0,50,B1,Regular,405,R24,1.0,1172.0
A,8.0,13,40.0,68,B2,Diesel,18,R26,1.0,1172.0
A,4.0,14,79.0,50,B2,Regular,37,R24,1.0,301.94
A,4.0,6,72.0,50,B2,Regular,47,R82,1.0,1172.0
,4.0,7,34.0,60,B3,Regular,91,R24,1.0,78.15
B,7.0,7,37.0,50,B2,Diesel,56,R24,1.0,1172.0
E,7.0,6,56.0,72,B12,Regular,5449,R82,1.0,1778.05
E,4.0,16,89.0,58,B4,Regular,3946,R82,1.0,1172.0
A,4.0,10,56.0,50,B2,Regular,32,R24,1.0,586.0
B,9.0,8,47.0,50,B11,Regular,57,R24,1.0,1476.44
C,5.0,7,55.0,50,B1,Regular,112,R26,1.0,2172.0
B,6.0,1,34.0,64,B1,Regular,94,R53,1.0,255.17
D,5.0,13,55.0,55,B1,Regular,1068,R25,1.0,1172.0
C,6.0,7,32.0,64,B2,Diesel,189,R23,1.0,78.16
D,4.0,10,41.0,58,B2,Regular,644,R53,1.0,662.0
E,6.0,10,35.0,85,B1,Diesel,5449,R82,1.0,1172.0
C,6.0,9,36.0,56,B6,Diesel,109,R52,1.0,1139.24
E,5.0,2,31.0,56,B2,Diesel,4116,R24,1.0,1172.0
C,6.0,8,47.0,50,B1,Diesel,227,R54,1.0,1172.0
A,5.0,8,81.0,50,B1,Regular,48,R24,1.0,1172.0
A,8.0,13,71.0,50,B1,Diesel,27,R24,1.0,1172.0
A,10.0,12,36.0,58,B13,Diesel,28,R25,1.0,1172.0
D,5.0,5,,76,B2,Diesel,564,R11,1.0,498.39
C,8.0,6,42.0,56,B3,Diesel,421,R24,1.0,586.0
D,10.0,6,35.0,71,B13,Diesel,1313,R24,1.0,1172.0
A,7.0,11,47.0,65,B11,Regular,16,R52,1.0,1172.0
,10.0,14,59.0,50,B2,Diesel,13,R24,1.0,1172.0
C,9.0,7,45.0,50,B2,Regular,385,R82,1.0,1982.03
B,7.0,4,55.0,54,B2,Regular,57,R82,1.0,1670.14
A,7.0,3,62.0,56,B1,Diesel,11,R24,1.0,586.0
D,8.0,3,53.0,50,B12,Regular,1313,R24,1.0,162.39
A,6.0,5,51.0,55,B1,Regular,22,R24,1.0,152.45
A,6.0,12,34.0,90,B1,Diesel,40,R24,1.0,1190.19
D,11.0,6,42.0,50,B1,Regular,1521,R82,1.0,1341.04
C,10.0,9,45.0,50,B5,Diesel,448,R25,1.0,2540.31
E,7.0,4,36.0,50,B1,Regular,3946,R82,1.0,828.45
,7.0,4,48.0,63,B1,Diesel,1284,R25,1.0,1172.0
C,6.0,17,51.0,50,B2,Diesel,303,R11,1.0,4172.0
D,7.0,2,34.0,50,B13,Diesel,1082,R53,1.0,75.99
E,7.0,8,41.0,64,B5,Diesel,9307,R82,1.0,947.4
C,6.0,6,38.0,55,B1,Diesel,229,R53,1.0,1172.0
E,7.0,2,64.0,50,B4,Regular,2103,R25,1.0,50000.0
B,7.0,6,29.0,57,B2,Diesel,97,R24,1.0,650.36
B,11.0,13,59.0,50,B10,Diesel,58,R53,1.0,2126.77
A,6.0,17,45.0,50,B2,Diesel,21,R52,1.0,1289.02
E,6.0,12,66.0,112,B1,Diesel,5449,R82,1.0,1672.0
C,4.0,7,36.0,56,B2,Regular,490,R52,1.0,991.92
A,7.0,5,52.0,50,B2,Diesel,12,R83,1.0,1172.0
C,4.0,6,32.0,85,B6,Regular,218,R52,1.0,154.53
C,7.0,5,66.0,50,B4,Regular,229,R53,1.0,1172.0
B,7.0,6,54.0,50,B4,Diesel,70,R53,1.0,156.66
B,5.0,11,34.0,62,B5,Diesel,50,R24,1.0,1172.0
D,7.0,11,36.0,50,B2,Diesel,1323,R82,1.0,85.68
B,7.0,8,56.0,50,B1,Diesel,51,R24,1.0,1172.0
D,4.0,7,49.0,52,B2,Regular,1268,R82,1.0,1217.99
D,6.0,9,27.0,139,B2,Diesel,1127,R24,1.0,1172.0
A,6.0,11,38.0,67,B1,Diesel,32,R24,1.0,1172.0
C,4.0,12,51.0,62,B4,Regular,131,R24,1.0,1172.0
C,4.0,1,37.0,50,B12,Regular,359,R53,1.0,1415.25
A,8.0,7,73.0,50,B12,Regular,8,R24,1.0,5026.38
C,5.0,1,45.0,96,B3,Diesel,473,R53,2.0,1172.0
B,4.0,14,45.0,50,B1,Regular,80,R82,1.0,1172.0
A,11.0,12,35.0,70,B2,Regular,40,R82,1.0,706.95
E,7.0,10,34.0,62,B4,Regular,3852,R11,2.0,624.87
B,6.0,10,43.0,76,B2,Diesel,84,R52,1.0,1172.0
